Wall time,Step,Value
1675093913.5209649,1000,-645.5999755859375
1675093927.9474502,2000,-636.2000122070312
1675093944.5916908,3000,58.0
1675093960.3477983,4000,4.199999809265137
1675093975.4759636,5000,-159.60000610351562
1675093989.4970791,6000,-435.79998779296875
1675094004.3532503,7000,322.79998779296875
1675094018.6060908,8000,396.20001220703125
1675094033.8819978,9000,49.400001525878906
1675094047.7505968,10000,352.3999938964844
1675094062.48456,11000,333.20001220703125
1675094076.3089788,12000,376.20001220703125
1675094091.0641782,13000,228.0
1675094104.8921342,14000,423.79998779296875
1675094121.2710848,15000,300.3999938964844
1675094136.494567,16000,316.6000061035156
1675094151.0729542,17000,374.20001220703125
1675094164.7587202,18000,361.6000061035156
1675094179.3761723,19000,655.0
1675094193.5701063,20000,420.20001220703125
1675094208.134928,21000,1033.199951171875
1675094222.3252878,22000,839.7999877929688
1675094237.0324945,23000,949.0
1675094250.910071,24000,1232.4000244140625
1675094265.6458187,25000,1230.4000244140625
1675094279.2496543,26000,987.0
1675094293.772306,27000,1225.5999755859375
1675094307.6510856,28000,1007.0
1675094322.2769387,29000,1246.4000244140625
1675094336.324501,30000,1204.4000244140625
1675094350.8195374,31000,1206.0
1675094364.3701224,32000,1456.800048828125
1675094379.1141806,33000,1315.800048828125
1675094392.8608692,34000,1479.5999755859375
1675094407.8401773,35000,-804.7999877929688
1675094421.5611818,36000,1149.800048828125
1675094436.0463836,37000,1514.5999755859375
1675094449.8009722,38000,1436.0
1675094464.1942685,39000,1555.800048828125
1675094478.3816795,40000,1301.4000244140625
1675094492.8109174,41000,1401.5999755859375
1675094506.5631094,42000,-192.60000610351562
1675094520.2914624,43000,1626.199951171875
1675094535.892889,44000,1450.0
1675094549.7316449,45000,1446.199951171875
1675094564.2983432,46000,1362.0
1675094577.8142247,47000,1527.199951171875
1675094592.3550518,48000,1457.4000244140625
1675094606.1059926,49000,1347.5999755859375
1675094620.6121247,50000,1421.800048828125
1675094634.456428,51000,1336.199951171875
1675094648.985433,52000,1584.199951171875
1675094662.573298,53000,-66.4000015258789
1675094677.1171331,54000,1409.199951171875
1675094690.800877,55000,1512.0
1675094705.2785892,56000,1391.199951171875
1675094718.9320397,57000,1589.800048828125
1675094733.3755639,58000,-891.4000244140625
1675094746.8972874,59000,1608.800048828125
1675094761.4838097,60000,1507.0
1675094775.1475997,61000,1482.5999755859375
1675094789.521551,62000,1483.199951171875
1675094803.3118863,63000,1523.5999755859375
1675094817.945935,64000,1403.199951171875
1675094831.6885526,65000,1616.0
1675094846.0980034,66000,1558.0
1675094859.8179688,67000,1715.5999755859375
1675094874.5644917,68000,1650.199951171875
1675094888.2809646,69000,1541.0
1675094903.0035708,70000,1708.800048828125
1675094918.120936,71000,1452.0
1675094933.3007674,72000,1582.5999755859375
1675094947.7048926,73000,1615.5999755859375
1675094964.9727507,74000,1635.800048828125
1675094978.4215882,75000,1480.800048828125
1675094992.2612386,76000,1659.800048828125
1675095005.7886887,77000,1638.800048828125
1675095019.9266825,78000,1723.800048828125
1675095033.5791874,79000,1737.5999755859375
1675095047.386606,80000,1635.4000244140625
1675095060.6704826,81000,1616.800048828125
1675095074.4505281,82000,1605.199951171875
1675095087.5839796,83000,1475.199951171875
1675095101.2447467,84000,1370.4000244140625
1675095114.6810896,85000,1449.4000244140625
1675095128.1057892,86000,1627.4000244140625
1675095142.3190613,87000,1617.199951171875
1675095155.8515797,88000,1589.0
1675095169.7751803,89000,1759.5999755859375
1675095184.6749349,90000,1573.199951171875
1675095198.9012947,91000,1626.5999755859375
1675095212.589524,92000,1462.800048828125
1675095226.8169746,93000,1614.800048828125
1675095240.0283587,94000,1478.199951171875
1675095253.728224,95000,1606.199951171875
1675095266.9634848,96000,1702.800048828125
1675095281.297052,97000,1552.800048828125
1675095294.5198207,98000,1533.199951171875
1675095308.4068289,99000,1357.4000244140625
1675095321.6530514,100000,1624.0
1675095335.7584362,101000,1615.5999755859375
1675095348.9152012,102000,1503.5999755859375
1675095362.9925814,103000,1880.199951171875
1675095376.4561563,104000,1643.5999755859375
1675095390.6458204,105000,1608.4000244140625
1675095403.907244,106000,1675.800048828125
1675095418.0065198,107000,1791.800048828125
1675095431.431617,108000,1453.4000244140625
1675095445.4480207,109000,1482.199951171875
1675095458.9006324,110000,1642.800048828125
1675095473.777,111000,1646.5999755859375
1675095487.6450078,112000,1324.0
1675095502.445985,113000,1613.4000244140625
1675095516.2145193,114000,1804.5999755859375
1675095531.1736162,115000,1589.4000244140625
1675095545.3269606,116000,1675.5999755859375
1675095559.6402788,117000,1638.5999755859375
1675095573.2828588,118000,1623.800048828125
1675095587.6920419,119000,1759.800048828125
1675095601.4889657,120000,1560.800048828125
1675095615.7005956,121000,1676.199951171875
1675095629.4311645,122000,1510.5999755859375
1675095643.9977179,123000,1501.5999755859375
1675095657.3137946,124000,1570.199951171875
1675095671.7472138,125000,1683.5999755859375
1675095685.3777375,126000,1766.800048828125
1675095699.5528383,127000,1753.4000244140625
1675095713.548325,128000,1387.4000244140625
1675095727.680958,129000,1562.5999755859375
1675095742.131961,130000,1799.5999755859375
1675095756.085921,131000,1654.199951171875
1675095770.4076564,132000,1616.4000244140625
1675095784.5476518,133000,1415.4000244140625
1675095799.1918542,134000,1691.5999755859375
1675095812.9036942,135000,1735.0
1675095827.34508,136000,1526.800048828125
1675095841.3530886,137000,1450.800048828125
1675095855.704924,138000,1558.800048828125
1675095869.5845835,139000,1421.800048828125
1675095883.9062135,140000,1705.800048828125
1675095897.435199,141000,1731.0
1675095911.9818676,142000,1483.0
1675095925.877279,143000,1519.800048828125
1675095940.2737706,144000,1750.199951171875
1675095953.792636,145000,1743.5999755859375
1675095967.2073402,146000,1614.800048828125
1675095980.1189454,147000,1526.0
1675095993.7205887,148000,1716.800048828125
1675096007.2625535,149000,1635.4000244140625
1675096021.8795273,150000,1627.199951171875
1675096035.6614115,151000,1718.5999755859375
1675096049.570787,152000,1630.0
1675096063.0883877,153000,1757.800048828125
1675096077.1284044,154000,1563.5999755859375
1675096090.106385,155000,1695.800048828125
1675096103.7756298,156000,1697.5999755859375
1675096116.965944,157000,1474.199951171875
1675096130.761581,158000,1582.800048828125
1675096143.9957495,159000,1569.0
1675096157.9719214,160000,1656.0
1675096171.564308,161000,1709.4000244140625
1675096185.3494737,162000,1545.4000244140625
1675096198.853945,163000,1720.0
1675096212.9644542,164000,1709.5999755859375
