Wall time,Step,Value
1675159874.033539,1000,-6087.39990234375
1675159887.201916,2000,-5412.2001953125
1675159901.4225388,3000,-6216.0
1675159914.1128433,4000,-7435.2001953125
1675159927.5445707,5000,359.3999938964844
1675159940.6199079,6000,304.3999938964844
1675159954.1763153,7000,377.3999938964844
1675159967.3839016,8000,344.20001220703125
1675159981.072308,9000,437.6000061035156
1675159994.152294,10000,283.3999938964844
1675160007.780893,11000,372.3999938964844
1675160021.2346148,12000,55.599998474121094
1675160035.7835965,13000,470.6000061035156
1675160049.0973325,14000,442.6000061035156
1675160063.1636868,15000,236.8000030517578
1675160076.0142357,16000,493.3999938964844
1675160090.0365133,17000,241.1999969482422
1675160103.1161754,18000,291.6000061035156
1675160117.1054463,19000,289.79998779296875
1675160130.4236088,20000,314.3999938964844
1675160145.0612202,21000,606.7999877929688
1675160159.4994528,22000,509.6000061035156
1675160173.557912,23000,749.7999877929688
1675160187.6051114,24000,672.0
1675160201.8392978,25000,868.2000122070312
1675160215.5895777,26000,1026.4000244140625
1675160229.886215,27000,1205.5999755859375
1675160242.758725,28000,1082.0
1675160256.738431,29000,1213.800048828125
1675160270.2941682,30000,1260.800048828125
1675160284.1475942,31000,1176.5999755859375
1675160297.3668363,32000,1281.0
1675160312.3606231,33000,1209.800048828125
1675160326.3956194,34000,1017.0
1675160340.1723669,35000,1028.800048828125
1675160353.1167495,36000,1515.0
1675160366.7305615,37000,1411.5999755859375
1675160380.1455224,38000,1428.0
1675160394.4327617,39000,1584.4000244140625
1675160407.8022187,40000,1503.800048828125
1675160421.8015697,41000,1214.199951171875
1675160435.0755124,42000,1528.800048828125
1675160448.3917367,43000,1343.5999755859375
1675160462.7261128,44000,1087.800048828125
1675160476.1594844,45000,1360.800048828125
1675160490.5255423,46000,1151.800048828125
1675160503.8142946,47000,1475.199951171875
1675160517.9642103,48000,1469.0
1675160531.138926,49000,1378.0
1675160545.0074584,50000,1374.199951171875
1675160557.7424183,51000,1441.199951171875
1675160571.8071985,52000,1337.0
1675160584.6440034,53000,1698.0
1675160598.5161207,54000,1238.4000244140625
1675160611.434134,55000,1450.5999755859375
1675160625.300145,56000,1407.0
1675160638.378182,57000,1453.5999755859375
1675160652.2996023,58000,1669.4000244140625
1675160665.2314043,59000,1407.800048828125
1675160678.761088,60000,1660.5999755859375
1675160691.6598847,61000,1631.199951171875
1675160705.3047817,62000,1495.4000244140625
1675160718.4703572,63000,1502.0
1675160732.5245767,64000,1620.4000244140625
1675160745.5126429,65000,1574.5999755859375
1675160758.8999784,66000,1594.5999755859375
1675160771.5928347,67000,1452.5999755859375
1675160785.1857011,68000,1530.5999755859375
1675160797.9513853,69000,1417.800048828125
1675160811.8102994,70000,1465.0
1675160825.0299928,71000,1500.199951171875
1675160838.6061075,72000,1747.0
1675160852.3925173,73000,1270.199951171875
1675160865.9890978,74000,1562.5999755859375
1675160878.9636412,75000,1516.800048828125
1675160892.5606873,76000,1592.0
1675160905.3568196,77000,1523.199951171875
1675160918.710838,78000,1770.4000244140625
1675160933.0282514,79000,1473.800048828125
1675160946.1219876,80000,1927.5999755859375
1675160959.7148135,81000,1485.4000244140625
1675160973.8366294,82000,1584.4000244140625
1675160987.9664502,83000,1519.5999755859375
1675161003.4212773,84000,1512.0
1675161018.0554507,85000,1614.5999755859375
1675161031.0963826,86000,1502.800048828125
1675161044.5247412,87000,1412.800048828125
1675161057.3289027,88000,1438.0
1675161070.699628,89000,1651.4000244140625
1675161083.5616183,90000,1791.199951171875
1675161096.8659914,91000,1665.4000244140625
1675161109.4263656,92000,1625.4000244140625
1675161122.7878892,93000,1603.0
1675161135.5291898,94000,1514.199951171875
1675161149.081566,95000,1716.5999755859375
1675161161.7767031,96000,1664.4000244140625
1675161175.3047943,97000,1691.5999755859375
1675161188.040362,98000,1538.4000244140625
1675161201.8751886,99000,1362.4000244140625
1675161215.2319736,100000,1403.800048828125
1675161228.8680933,101000,1486.0
1675161242.1333685,102000,1515.0
1675161257.0012274,103000,1734.0
1675161270.0638447,104000,1719.5999755859375
1675161284.0168216,105000,1569.4000244140625
1675161297.3092456,106000,1429.4000244140625
1675161311.039788,107000,1661.5999755859375
1675161323.8992653,108000,1530.800048828125
1675161337.2779179,109000,1704.800048828125
1675161350.0374548,110000,1407.199951171875
1675161363.591163,111000,1675.199951171875
1675161376.3299675,112000,1603.4000244140625
1675161390.0015206,113000,1560.4000244140625
1675161402.7940938,114000,1558.199951171875
1675161416.0283742,115000,1767.4000244140625
1675161428.890176,116000,1563.0
1675161442.2484741,117000,1534.800048828125
1675161455.0752406,118000,1632.5999755859375
1675161468.3132408,119000,1635.199951171875
1675161481.1956134,120000,1659.800048828125
1675161494.564367,121000,1693.5999755859375
1675161507.3695066,122000,1549.199951171875
1675161520.9314568,123000,1685.800048828125
1675161533.6757796,124000,1544.4000244140625
1675161547.0623994,125000,1814.4000244140625
1675161559.9742057,126000,1547.800048828125
