Wall time,Step,Value
1675212497.4064481,1000,347.6000061035156
1675212510.4118192,2000,99.19999694824219
1675212523.6559906,3000,-7727.0
1675212536.4008598,4000,-6634.0
1675212549.7231004,5000,-2330.199951171875
1675212562.1321077,6000,-3878.60009765625
1675212575.508161,7000,-467.0
1675212588.141265,8000,-1329.800048828125
1675212601.4064684,9000,-452.79998779296875
1675212614.0999606,10000,-703.7999877929688
1675212627.404826,11000,312.0
1675212640.091821,12000,253.0
1675212653.5260887,13000,322.0
1675212666.3442633,14000,294.6000061035156
1675212679.7923815,15000,392.6000061035156
1675212692.8233452,16000,414.3999938964844
1675212706.250053,17000,466.79998779296875
1675212719.2109106,18000,464.3999938964844
1675212732.8879242,19000,403.6000061035156
1675212745.5679824,20000,805.5999755859375
1675212759.0568862,21000,1277.5999755859375
1675212772.0037634,22000,996.5999755859375
1675212785.1607401,23000,1270.199951171875
1675212797.8457758,24000,946.5999755859375
1675212811.2578385,25000,1079.199951171875
1675212823.8339088,26000,1176.199951171875
1675212836.9026315,27000,1426.5999755859375
1675212849.6725194,28000,1282.4000244140625
1675212862.9489577,29000,1320.199951171875
1675212875.4000566,30000,1278.0
1675212888.6292958,31000,1126.0
1675212901.3213701,32000,1110.0
1675212914.6496718,33000,1257.199951171875
1675212927.267959,34000,1339.5999755859375
1675212940.381821,35000,1131.800048828125
1675212952.9817648,36000,1456.800048828125
1675212966.5444589,37000,1195.199951171875
1675212979.1719127,38000,1108.800048828125
1675212992.5260391,39000,1247.0
1675213004.8251545,40000,1463.800048828125
1675213018.2747462,41000,1131.0
1675213030.841276,42000,1043.4000244140625
1675213043.4050894,43000,354.6000061035156
1675213056.6636033,44000,1207.800048828125
1675213069.3373146,45000,1131.5999755859375
1675213082.6007755,46000,1288.800048828125
1675213095.1095312,47000,1381.5999755859375
1675213108.3416162,48000,1331.199951171875
1675213120.9046872,49000,1394.800048828125
1675213134.063618,50000,1539.800048828125
1675213146.759063,51000,1461.4000244140625
1675213159.9469976,52000,1491.0
1675213172.5193355,53000,1613.800048828125
1675213186.0045464,54000,1686.800048828125
1675213198.9100175,55000,1224.5999755859375
1675213212.3131497,56000,1593.199951171875
1675213224.989855,57000,1525.199951171875
1675213238.2468069,58000,1640.5999755859375
1675213250.7510498,59000,1527.5999755859375
1675213263.8966694,60000,1588.4000244140625
1675213276.3793557,61000,1556.4000244140625
1675213289.6333497,62000,1550.800048828125
1675213302.144688,63000,1606.5999755859375
1675213315.3632345,64000,1633.199951171875
1675213327.7899005,65000,1604.800048828125
1675213341.003478,66000,1487.800048828125
1675213353.5689116,67000,1535.4000244140625
1675213366.8841617,68000,1455.800048828125
1675213379.302888,69000,1600.4000244140625
1675213392.4097972,70000,1863.4000244140625
1675213405.2033973,71000,1649.5999755859375
1675213418.338208,72000,1852.4000244140625
1675213430.7852032,73000,1666.199951171875
1675213443.9774895,74000,1455.199951171875
1675213456.460378,75000,1797.0
1675213469.6729746,76000,1627.800048828125
1675213482.1472752,77000,1289.4000244140625
1675213495.3593915,78000,1766.199951171875
1675213507.9207363,79000,1586.4000244140625
1675213521.1004908,80000,1571.199951171875
1675213533.6747127,81000,1396.199951171875
1675213546.8758428,82000,1377.5999755859375
1675213559.5318422,83000,1662.199951171875
1675213572.8741388,84000,1450.800048828125
1675213585.2773077,85000,1705.4000244140625
1675213597.8087463,86000,1456.800048828125
1675213611.0225024,87000,1375.0
1675213623.7747345,88000,1680.4000244140625
1675213637.1323564,89000,1496.5999755859375
1675213649.6352048,90000,1433.199951171875
1675213662.8561995,91000,1491.0
1675213675.3581686,92000,1571.800048828125
1675213688.6642728,93000,1412.5999755859375
1675213701.2344468,94000,1647.4000244140625
1675213714.5976858,95000,1228.5999755859375
1675213727.1406517,96000,1589.199951171875
1675213740.163798,97000,1511.199951171875
1675213752.4797957,98000,1585.4000244140625
1675213765.5964816,99000,1551.800048828125
1675213778.1922822,100000,1498.800048828125
1675213791.4982343,101000,1404.800048828125
1675213804.007426,102000,1549.5999755859375
1675213817.153497,103000,1563.800048828125
1675213829.5327582,104000,1629.800048828125
1675213842.7083333,105000,1592.4000244140625
1675213855.2694323,106000,1679.0
1675213868.6133897,107000,1503.4000244140625
1675213881.207388,108000,1127.800048828125
1675213894.300572,109000,1753.0
1675213906.793018,110000,1368.199951171875
1675213919.9311519,111000,1804.5999755859375
1675213932.4708261,112000,1516.0
1675213945.7193294,113000,1557.5999755859375
1675213958.3135877,114000,1570.4000244140625
1675213971.6299107,115000,1609.199951171875
1675213984.0843835,116000,1753.800048828125
1675213997.4480777,117000,1579.0
1675214010.2348568,118000,1335.5999755859375
1675214023.3417354,119000,1871.199951171875
1675214036.4149604,120000,1745.4000244140625
1675214049.5055707,121000,1836.4000244140625
1675214061.9098997,122000,1636.5999755859375
1675214075.1333265,123000,1708.800048828125
1675214087.6800869,124000,1671.5999755859375
1675214100.8338819,125000,1518.800048828125
1675214113.2555985,126000,1588.0
1675214126.451168,127000,1396.0
1675214139.088566,128000,1653.5999755859375
1675214151.6420207,129000,1621.0
1675214164.9473326,130000,1643.0
1675214177.4591532,131000,1449.4000244140625
1675214190.70641,132000,1628.800048828125
1675214203.4783216,133000,1538.5999755859375
1675214216.6032174,134000,1716.199951171875
1675214229.0720158,135000,1467.5999755859375
1675214242.2192214,136000,1494.199951171875
1675214255.021872,137000,1357.0
1675214268.3450034,138000,1554.4000244140625
1675214280.9156926,139000,1647.5999755859375
1675214294.2039945,140000,1661.0
1675214306.9820147,141000,1324.4000244140625
1675214320.2002792,142000,1817.5999755859375
1675214332.9591265,143000,1552.0
1675214346.298046,144000,1767.800048828125
1675214358.7940407,145000,1654.5999755859375
1675214372.077717,146000,1784.4000244140625
1675214384.5623162,147000,1491.0
1675214397.546405,148000,-1987.199951171875
1675214410.1643934,149000,1644.5999755859375
1675214423.3978717,150000,1485.5999755859375
1675214435.910158,151000,1521.0
1675214449.2144923,152000,1415.4000244140625
1675214461.7311301,153000,1673.5999755859375
1675214474.980711,154000,1664.4000244140625
1675214487.4732928,155000,1801.800048828125
1675214500.7607384,156000,1608.4000244140625
1675214513.1306367,157000,1599.199951171875
1675214526.2803442,158000,1665.199951171875
1675214538.7779758,159000,1767.800048828125
1675214551.870952,160000,1781.199951171875
1675214564.2099946,161000,1672.199951171875
1675214577.483986,162000,1695.800048828125
1675214589.9499993,163000,1386.199951171875
1675214603.3882647,164000,1668.5999755859375
1675214615.804707,165000,1533.0
1675214629.2229886,166000,1639.4000244140625
1675214641.8610299,167000,1579.5999755859375
1675214655.0425034,168000,1707.0
1675214667.6755059,169000,1644.5999755859375
1675214681.0048118,170000,1643.800048828125
1675214693.9611018,171000,1494.4000244140625
1675214706.5122826,172000,1690.5999755859375
1675214719.5907981,173000,1638.5999755859375
1675214732.30449,174000,1598.0
1675214745.3670442,175000,1563.800048828125
1675214758.096218,176000,1577.199951171875
1675214771.2350187,177000,1654.800048828125
1675214783.689174,178000,1576.0
1675214796.7514124,179000,1649.0
1675214809.1881137,180000,1670.0
1675214822.3260298,181000,1547.4000244140625
1675214834.7466035,182000,1695.0
1675214847.8108578,183000,1697.800048828125
1675214860.2339957,184000,1760.800048828125
1675214873.4676843,185000,1649.5999755859375
1675214885.975177,186000,1781.199951171875
1675214899.1053495,187000,1700.5999755859375
1675214911.5992606,188000,1484.5999755859375
1675214924.7215815,189000,1660.199951171875
1675214937.2692628,190000,1678.199951171875
1675214950.4373188,191000,1853.4000244140625
1675214963.0101051,192000,1733.800048828125
1675214975.967587,193000,-1739.0
1675214988.4422848,194000,1577.199951171875
1675215001.7222092,195000,1582.0
1675215014.0906491,196000,1698.0
1675215027.225238,197000,1459.5999755859375
1675215039.695808,198000,1684.5999755859375
1675215052.7609568,199000,1630.5999755859375
1675215065.2582176,200000,1606.4000244140625
1675215078.5395067,201000,1658.5999755859375
1675215091.086588,202000,1693.800048828125
1675215104.3398318,203000,1507.4000244140625
1675215117.0273929,204000,1496.4000244140625
1675215130.3296547,205000,1552.4000244140625
1675215142.8708265,206000,1569.199951171875
1675215156.0375855,207000,1677.5999755859375
1675215168.7044473,208000,1462.0
1675215182.1706169,209000,1578.199951171875
1675215194.797246,210000,1623.800048828125
1675215208.1415405,211000,1793.4000244140625
1675215220.6481242,212000,1655.5999755859375
1675215233.97302,213000,1638.5999755859375
1675215246.7676237,214000,1584.800048828125
1675215259.4726377,215000,1604.4000244140625
1675215272.7286272,216000,1552.4000244140625
1675215285.3143117,217000,1719.199951171875
1675215298.3624718,218000,1762.199951171875
1675215310.841211,219000,1570.800048828125
1675215323.9550037,220000,1800.0
1675215336.5309567,221000,1657.800048828125
1675215349.8550992,222000,1809.800048828125
1675215362.4277024,223000,1586.0
1675215375.7904167,224000,1656.0
1675215388.451078,225000,1650.800048828125
1675215401.8512664,226000,1645.5999755859375
1675215414.264768,227000,1662.5999755859375
1675215427.390877,228000,1738.199951171875
1675215439.9370332,229000,1631.800048828125
1675215453.1968544,230000,1720.4000244140625
1675215465.974815,231000,1580.800048828125
1675215479.122648,232000,1756.0
1675215491.6246328,233000,1691.0
1675215504.940992,234000,1661.800048828125
1675215517.4098372,235000,1778.5999755859375
1675215530.8608706,236000,1583.0
1675215543.3922555,237000,1575.199951171875
1675215556.6391833,238000,1767.800048828125
1675215569.138591,239000,1686.4000244140625
1675215582.2854981,240000,1737.5999755859375
1675215594.7877715,241000,1657.800048828125
1675215607.9899771,242000,1669.199951171875
1675215620.4931257,243000,1606.4000244140625
1675215633.6984825,244000,1648.0
1675215646.2317379,245000,1578.5999755859375
1675215659.46161,246000,1704.4000244140625
1675215671.9413514,247000,1809.199951171875
1675215685.1132667,248000,1824.5999755859375
1675215697.7309587,249000,1646.4000244140625
1675215710.9899235,250000,1714.4000244140625
1675215723.469543,251000,1638.5999755859375
1675215736.7040496,252000,1780.199951171875
1675215749.1936052,253000,1609.199951171875
1675215762.435122,254000,1670.199951171875
1675215775.0451539,255000,1408.0
1675215787.5317347,256000,1740.800048828125
1675215800.9219656,257000,1754.800048828125
1675215813.371215,258000,1629.199951171875
1675215826.5589027,259000,1524.199951171875
1675215839.0351017,260000,867.2000122070312
1675215852.4037302,261000,1762.800048828125
1675215864.8796518,262000,1552.199951171875
1675215878.0362213,263000,1886.5999755859375
1675215890.8692234,264000,1824.0
1675215904.1686435,265000,1892.4000244140625
1675215916.7637353,266000,1817.5999755859375
1675215929.9634128,267000,1643.199951171875
1675215942.5244806,268000,1858.199951171875
1675215955.7360055,269000,1725.199951171875
1675215968.3134737,270000,1722.4000244140625
1675215981.5717976,271000,1728.800048828125
1675215993.8555984,272000,1789.0
1675216007.0914538,273000,1772.0
1675216019.9039807,274000,1654.0
1675216033.0996644,275000,1614.0
1675216045.5681264,276000,1596.4000244140625
1675216058.890531,277000,1758.199951171875
1675216071.2411938,278000,1593.5999755859375
1675216084.3043816,279000,1679.4000244140625
1675216096.9325325,280000,1742.800048828125
1675216110.1553106,281000,1748.0
1675216122.9279003,282000,1488.0
1675216136.2725196,283000,1602.5999755859375
1675216148.777108,284000,1610.4000244140625
1675216161.9553967,285000,1718.0
1675216174.3838913,286000,1810.4000244140625
1675216187.7503302,287000,1544.0
1675216200.2805295,288000,1766.4000244140625
1675216213.4512491,289000,1543.800048828125
1675216226.0866797,290000,1762.4000244140625
1675216239.2592027,291000,1638.5999755859375
