Wall time,Step,Value
1675240999.2263021,2048,-1369.8499755859375
1675241029.3094623,4096,-1294.8499755859375
1675241060.8021297,6144,-1125.9671630859375
1675241090.5904853,8192,-987.8641967773438
1675241121.2481093,10240,-809.239990234375
1675241151.1697996,12288,-506.1600036621094
1675241179.8217757,14336,-172.42999267578125
1675241210.9904025,16384,113.81999969482422
1675241241.7804136,18432,417.94000244140625
1675241272.435814,20480,633.9199829101562
1675241301.0596862,22528,810.2999877929688
1675241330.3673549,24576,936.9000244140625
1675241358.5939002,26624,1051.2099609375
1675241385.9370596,28672,1094.4599609375
1675241413.4820187,30720,1163.6700439453125
1675241441.2165277,32768,1222.530029296875
1675241468.6225822,34816,1277.1500244140625
1675241495.9528031,36864,1306.550048828125
1675241523.803445,38912,1323.9000244140625
1675241551.114395,40960,1308.3900146484375
1675241582.8450265,43008,1295.5
1675241611.994231,45056,1300.949951171875
1675241639.2919583,47104,1304.3900146484375
1675241666.3600075,49152,1343.5999755859375
1675241694.5918267,51200,1375.0699462890625
1675241723.23231,53248,1361.0899658203125
1675241751.3904734,55296,1370.239990234375
1675241779.8189678,57344,1377.31005859375
1675241808.9381928,59392,1360.4599609375
1675241837.7366695,61440,1383.3399658203125
1675241866.5103335,63488,1385.469970703125
1675241895.1165807,65536,1392.6800537109375
1675241925.4398365,67584,1378.68994140625
1675241954.2568653,69632,1389.5899658203125
1675241982.3382967,71680,1373.260009765625
1675242009.9623225,73728,1385.0999755859375
1675242038.1973014,75776,1383.77001953125
1675242067.1226792,77824,1360.4300537109375
1675242094.2936103,79872,1362.239990234375
1675242123.5251195,81920,1348.31005859375
1675242152.385919,83968,1329.1700439453125
1675242186.0096672,86016,1341.0699462890625
1675242214.6656644,88064,1355.239990234375
1675242244.917232,90112,1359.0699462890625
1675242275.380646,92160,1369.18994140625
1675242307.302719,94208,1371.5400390625
1675242338.227696,96256,1373.6300048828125
1675242367.0113618,98304,1384.530029296875
1675242394.3461068,100352,1401.0699462890625
1675242422.3048775,102400,1421.9599609375
1675242449.686913,104448,1438.4300537109375
1675242477.1637292,106496,1442.5
1675242506.379186,108544,1435.75
1675242534.992075,110592,1420.4100341796875
1675242565.5164995,112640,1435.199951171875
1675242594.3085363,114688,1445.0999755859375
1675242624.022113,116736,1433.8199462890625
1675242653.6235082,118784,1450.6199951171875
1675242683.7407181,120832,1443.6300048828125
1675242711.1586797,122880,1428.7099609375
1675242739.0047421,124928,1421.06005859375
1675242768.0170476,126976,1455.760009765625
1675242800.758658,129024,1443.9300537109375
1675242828.9893723,131072,1445.43994140625
1675242856.9006789,133120,1446.5
1675242885.2635036,135168,1446.8599853515625
1675242912.5960984,137216,1434.4599609375
1675242940.0516713,139264,1471.760009765625
1675242967.8958807,141312,1451.739990234375
1675242994.5420969,143360,1454.969970703125
1675243021.1148224,145408,1448.4300537109375
1675243048.2769516,147456,1427.7900390625
1675243075.2183127,149504,1396.3599853515625
1675243102.1544666,151552,1382.050048828125
1675243129.254254,153600,1416.0
1675243158.5385914,155648,1414.1099853515625
1675243187.433987,157696,1409.3399658203125
1675243216.6681414,159744,1410.949951171875
1675243243.6639314,161792,1429.4000244140625
1675243271.2816994,163840,1409.4100341796875
1675243299.7300112,165888,1413.0799560546875
1675243326.1905694,167936,1447.06005859375
1675243353.2658281,169984,1457.6199951171875
1675243384.406214,172032,1464.18994140625
1675243411.3080852,174080,1454.739990234375
1675243439.405349,176128,1444.9300537109375
1675243467.5894191,178176,1426.27001953125
1675243495.140512,180224,1439.1600341796875
1675243522.5254543,182272,1429.5699462890625
1675243549.746419,184320,1466.969970703125
1675243577.1005235,186368,1462.8699951171875
1675243604.4610398,188416,1451.0
1675243632.2714586,190464,1433.75
1675243659.4085095,192512,1427.739990234375
1675243687.3000014,194560,1402.6500244140625
1675243716.5380151,196608,1418.550048828125
1675243746.086648,198656,1446.6700439453125
1675243775.0547233,200704,1453.22998046875
1675243804.6629014,202752,1457.8299560546875
1675243832.7293277,204800,1451.1700439453125
1675243860.1963105,206848,1448.72998046875
1675243887.8585727,208896,1443.6300048828125
1675243916.223905,210944,1415.8199462890625
1675243944.045565,212992,1367.280029296875
1675243976.2703269,215040,1328.1500244140625
1675244005.243665,217088,1326.8699951171875
1675244032.9936366,219136,1309.3900146484375
1675244061.361701,221184,1333.0699462890625
1675244089.7463818,223232,1387.0999755859375
1675244117.1768568,225280,1405.4100341796875
1675244147.1913576,227328,1386.8699951171875
1675244177.047263,229376,1403.9200439453125
1675244205.5597112,231424,1390.489990234375
1675244233.9524887,233472,1377.0899658203125
1675244262.4679797,235520,1400.6500244140625
1675244289.4875374,237568,1414.030029296875
1675244316.548659,239616,1426.219970703125
1675244343.6028683,241664,1448.3900146484375
1675244372.9073277,243712,1433.8499755859375
1675244402.797253,245760,1429.3699951171875
1675244431.3958797,247808,1447.3900146484375
1675244459.56577,249856,1420.8199462890625
1675244487.2406404,251904,1435.6500244140625
1675244515.1072345,253952,1464.0899658203125
1675244549.2651818,256000,1444.6600341796875
1675244577.6816504,258048,1417.97998046875
1675244605.4238274,260096,1430.3199462890625
1675244633.4749632,262144,1407.27001953125
1675244662.868948,264192,1376.1099853515625
1675244692.8597906,266240,1385.0
1675244723.4302053,268288,1380.3199462890625
1675244750.7975612,270336,1391.68994140625
1675244778.9253843,272384,1408.56005859375
1675244807.0502205,274432,1424.9000244140625
1675244834.838219,276480,1427.9200439453125
1675244862.5360057,278528,1437.5899658203125
1675244890.359201,280576,1418.510009765625
1675244918.2093692,282624,1448.8299560546875
1675244946.6999674,284672,1486.199951171875
1675244975.310674,286720,1490.81005859375
1675245004.2481394,288768,1491.3599853515625
1675245032.9055552,290816,1483.0999755859375
1675245061.1830153,292864,1441.47998046875
1675245088.961013,294912,1432.1400146484375
1675245117.1722825,296960,1421.9000244140625
1675245150.8465276,299008,1453.8900146484375
1675245182.1021595,301056,1463.449951171875
1675245210.7175455,303104,1499.5400390625
1675245239.1237838,305152,1498.6500244140625
1675245267.3258948,307200,1492.260009765625
1675245295.486181,309248,1471.5999755859375
1675245326.3875556,311296,1482.8199462890625
1675245355.4771862,313344,1482.510009765625
1675245384.7696502,315392,1486.0999755859375
1675245412.1319923,317440,1502.3399658203125
1675245439.3886085,319488,1517.8399658203125
1675245469.968715,321536,1509.0999755859375
1675245498.470418,323584,1489.3599853515625
1675245526.3303094,325632,1503.6800537109375
1675245555.6583467,327680,1486.3699951171875
1675245584.5064688,329728,1475.989990234375
1675245612.556575,331776,1449.760009765625
1675245640.4676406,333824,1472.22998046875
1675245668.3332393,335872,1464.3800048828125
1675245696.5193357,337920,1470.5699462890625
1675245725.136993,339968,1485.31005859375
1675245757.8692856,342016,1500.72998046875
1675245787.6293626,344064,1493.1199951171875
1675245816.8178134,346112,1488.81005859375
1675245846.2163055,348160,1495.9000244140625
1675245875.1857908,350208,1482.449951171875
1675245903.856544,352256,1485.6099853515625
1675245932.887293,354304,1478.5999755859375
1675245962.701165,356352,1501.010009765625
1675245991.7624998,358400,1484.5899658203125
1675246020.9260077,360448,1492.0899658203125
1675246049.7228422,362496,1503.02001953125
1675246078.8040285,364544,1500.8199462890625
1675246108.1371028,366592,1505.1500244140625
1675246137.4990134,368640,1545.1600341796875
1675246166.687184,370688,1540.6300048828125
1675246196.3413258,372736,1539.0400390625
1675246226.1761074,374784,1549.3399658203125
1675246255.1458793,376832,1547.2099609375
1675246283.699655,378880,1547.1300048828125
1675246313.0095553,380928,1572.469970703125
1675246342.12932,382976,1600.3900146484375
1675246377.3625543,385024,1566.5400390625
1675246407.267975,387072,1579.469970703125
1675246438.3259227,389120,1561.8599853515625
1675246467.7917821,391168,1528.4599609375
1675246497.0730195,393216,1529.2900390625
1675246526.8544152,395264,1541.0999755859375
1675246555.7966142,397312,1552.9300537109375
1675246584.4698396,399360,1557.800048828125
1675246612.8525522,401408,1575.52001953125
1675246642.1362634,403456,1554.5699462890625
1675246671.8794162,405504,1602.9000244140625
1675246700.7052386,407552,1579.52001953125
1675246730.1040401,409600,1584.8299560546875
1675246757.5293884,411648,1585.1300048828125
1675246786.9215214,413696,1574.1500244140625
1675246818.14571,415744,1556.4599609375
1675246846.5651069,417792,1549.489990234375
1675246874.6975422,419840,1544.1600341796875
1675246902.3797216,421888,1526.8900146484375
1675246929.8706217,423936,1511.4599609375
1675246958.2715328,425984,1503.6199951171875
1675246991.4595878,428032,1501.300048828125
1675247023.1489289,430080,1487.3599853515625
1675247052.6612263,432128,1498.9300537109375
1675247081.9081933,434176,1532.18994140625
1675247111.305697,436224,1528.050048828125
1675247139.7801092,438272,1545.8499755859375
1675247168.7889588,440320,1533.77001953125
1675247197.6473882,442368,1535.469970703125
1675247225.1276703,444416,1539.300048828125
1675247252.096107,446464,1546.9100341796875
1675247278.5356321,448512,1541.5400390625
1675247305.2533338,450560,1544.93994140625
1675247331.9889452,452608,1537.3800048828125
1675247358.5704448,454656,1562.56005859375
1675247385.0175173,456704,1548.8800048828125
1675247411.6709588,458752,1558.0699462890625
1675247438.4073179,460800,1557.3699951171875
1675247464.9476287,462848,1572.3800048828125
1675247491.6251473,464896,1531.3299560546875
