Wall time,Step,Value
1675336300.285375,2048,-1418.050048828125
1675336329.1971147,4096,-1266.5250244140625
1675336357.5829365,6144,-1168.4918212890625
1675336386.2910252,8192,-1080.543212890625
1675336414.7858653,10240,-958.4000244140625
1675336443.1441047,12288,-746.1799926757812
1675336471.2740562,14336,-546.9199829101562
1675336499.1292968,16384,-352.55999755859375
1675336527.2088275,18432,-147.6300048828125
1675336555.1588397,20480,26.0
1675336583.569446,22528,227.6699981689453
1675336611.9037213,24576,360.0199890136719
1675336642.4549468,26624,470.8299865722656
1675336670.7585962,28672,579.489990234375
1675336698.884489,30720,641.0700073242188
1675336727.0345795,32768,677.0999755859375
1675336754.9309807,34816,727.9000244140625
1675336783.094488,36864,767.7000122070312
1675336810.994814,38912,806.489990234375
1675336839.5798244,40960,860.77001953125
1675336872.1920285,43008,918.739990234375
1675336899.9948661,45056,970.739990234375
1675336927.9809716,47104,1020.2100219726562
1675336955.8067634,49152,1078.550048828125
1675336983.6426797,51200,1089.22998046875
1675337011.5197132,53248,1094.530029296875
1675337039.2495873,55296,1105.260009765625
1675337067.2562017,57344,1122.030029296875
1675337095.292004,59392,1110.8900146484375
1675337123.8147402,61440,1127.989990234375
1675337151.5221896,63488,1141.3900146484375
1675337179.474952,65536,1165.43994140625
1675337207.5637977,67584,1175.6600341796875
1675337235.2635906,69632,1195.52001953125
1675337263.148992,71680,1199.4000244140625
1675337290.7480237,73728,1221.4100341796875
1675337318.4820583,75776,1234.31005859375
1675337346.459079,77824,1236.989990234375
1675337374.1361418,79872,1220.3599853515625
1675337401.5492074,81920,1241.260009765625
1675337429.1231365,83968,1254.5400390625
1675337460.9967968,86016,1256.02001953125
1675337488.1580472,88064,1275.6500244140625
1675337515.6767628,90112,1311.699951171875
1675337543.225109,92160,1316.1800537109375
1675337570.8213844,94208,1329.3599853515625
1675337598.985672,96256,1327.47998046875
1675337626.7250288,98304,1327.2900390625
1675337654.3351488,100352,1325.27001953125
1675337681.6718645,102400,1326.93994140625
1675337710.117999,104448,1334.8199462890625
1675337737.8958378,106496,1348.8900146484375
1675337765.3680754,108544,1335.3199462890625
1675337793.0072474,110592,1337.56005859375
1675337820.478218,112640,1329.18994140625
1675337848.0610657,114688,1338.5699462890625
1675337875.6796656,116736,1312.4599609375
1675337903.0754025,118784,1328.93994140625
1675337930.9052467,120832,1333.5400390625
1675337958.3856862,122880,1347.3800048828125
1675337985.652752,124928,1349.5799560546875
1675338013.5652037,126976,1355.219970703125
1675338045.393398,129024,1362.06005859375
1675338072.9239335,131072,1373.47998046875
1675338100.2813268,133120,1364.1300048828125
