Wall time,Step,Value
1673777587.912699,2048,-1355.25
1673777614.699348,4096,-1217.074951171875
1673777641.7202613,6144,-1101.5081787109375
1673777668.173117,8192,-929.716064453125
1673777695.0615563,10240,-733.3499755859375
1673777721.9030538,12288,-421.4800109863281
1673777748.737645,14336,-118.76000213623047
1673777775.574187,16384,151.82000732421875
1673777802.2986717,18432,385.1700134277344
1673777829.0698953,20480,551.5599975585938
1673777855.8139126,22528,691.7899780273438
1673777882.4495761,24576,821.719970703125
1673777909.5481389,26624,907.4600219726562
1673777936.107925,28672,998.8900146484375
1673777962.767192,30720,1084.02001953125
1673777989.3929186,32768,1144.27001953125
1673778016.3410525,34816,1178.3299560546875
1673778043.3211308,36864,1214.780029296875
1673778070.5191813,38912,1248.52001953125
1673778097.1985059,40960,1250.300048828125
1673778127.8794103,43008,1267.1600341796875
1673778154.515972,45056,1299.3199462890625
1673778181.0484695,47104,1313.6300048828125
1673778207.6109302,49152,1334.0400390625
1673778233.971804,51200,1364.1700439453125
1673778260.29366,53248,1353.1300048828125
1673778287.0551424,55296,1385.699951171875
1673778313.9851234,57344,1394.739990234375
1673778340.529452,59392,1412.510009765625
1673778366.8964918,61440,1430.719970703125
1673778393.414208,63488,1458.8199462890625
1673778420.0003028,65536,1435.1800537109375
1673778446.1584878,67584,1470.2900390625
1673778472.7395651,69632,1471.0799560546875
1673778499.2978995,71680,1464.489990234375
1673778525.8024735,73728,1475.3499755859375
1673778552.3178194,75776,1513.5999755859375
1673778578.6350574,77824,1498.050048828125
1673778604.7133038,79872,1494.3699951171875
1673778630.4941075,81920,1498.3399658203125
1673778656.6868753,83968,1475.6300048828125
1673778687.3971038,86016,1472.8499755859375
1673778713.6990116,88064,1488.0799560546875
1673778740.3020184,90112,1505.31005859375
1673778766.7089565,92160,1514.5999755859375
1673778793.1065745,94208,1530.9200439453125
1673778819.4718843,96256,1539.5999755859375
1673778845.9317336,98304,1527.6300048828125
1673778872.4975731,100352,1503.739990234375
1673778898.7287939,102400,1520.739990234375
1673778924.942944,104448,1500.8399658203125
1673778951.2305615,106496,1499.02001953125
1673778977.4991045,108544,1499.6700439453125
1673779003.5017715,110592,1546.68994140625
1673779029.8910825,112640,1547.010009765625
1673779056.5762317,114688,1570.0999755859375
1673779082.6781645,116736,1585.25
1673779109.0654714,118784,1605.780029296875
1673779135.5600014,120832,1586.4000244140625
1673779161.8693414,122880,1610.780029296875
1673779188.3592212,124928,1588.5699462890625
