Wall time,Step,Value
1658012995.9020107,2048,-2161.931396484375
1658013019.2045226,4096,-2025.853271484375
1658013042.3650172,6144,-1882.86669921875
1658013065.5814831,8192,-1842.5914306640625
1658013088.8068388,10240,-1808.12451171875
1658013112.1526215,12288,-1679.697021484375
1658013135.5071666,14336,-1593.09423828125
1658013158.8158345,16384,-1570.690673828125
1658013182.110073,18432,-1524.937744140625
1658013205.7969651,20480,-1478.3287353515625
1658013229.603378,22528,-1519.1156005859375
1658013253.0969944,24576,-1444.5865478515625
1658013276.6041136,26624,-1408.70654296875
1658013300.0245361,28672,-1368.666259765625
1658013323.414724,30720,-1381.4593505859375
1658013346.9635353,32768,-1327.91943359375
1658013370.2955117,34816,-1342.908203125
1658013393.6234875,36864,-1341.3153076171875
1658013417.0202138,38912,-1316.48876953125
1658013440.5114799,40960,-1213.4510498046875
1658013467.5429425,43008,-1172.7000732421875
1658013490.89761,45056,-1144.5782470703125
1658013514.6940446,47104,-1041.5535888671875
1658013538.325456,49152,-974.3383178710938
1658013561.8246922,51200,-854.63720703125
1658013585.4504297,53248,-745.0181274414062
1658013609.1693113,55296,-653.2366943359375
1658013633.1543455,57344,-623.868408203125
1658013656.7662387,59392,-584.1447143554688
1658013680.567138,61440,-545.778076171875
1658013703.9873242,63488,-458.99261474609375
1658013727.566963,65536,-420.30731201171875
1658013751.2447429,67584,-354.293701171875
1658013775.1107855,69632,-323.9007873535156
1658013798.7348852,71680,-305.0745849609375
1658013822.4104671,73728,-296.68170166015625
1658013846.0839024,75776,-260.8988952636719
1658013869.8908563,77824,-277.08538818359375
1658013893.9160023,79872,-224.30409240722656
1658013917.5382001,81920,-204.08140563964844
1658013941.1724355,83968,-183.59649658203125
1658013968.2187972,86016,-201.94639587402344
1658013991.824672,88064,-172.20199584960938
1658014015.268721,90112,-151.99920654296875
1658014038.8617067,92160,-168.92059326171875
1658014062.4311237,94208,-147.73680114746094
1658014086.183481,96256,-108.55829620361328
1658014110.203139,98304,-84.60420227050781
1658014133.7380166,100352,-81.51509857177734
1658014157.4983425,102400,-60.82529830932617
1658014181.329509,104448,-95.74939727783203
1658014205.2662702,106496,-94.98410034179688
1658014228.934377,108544,-123.50679779052734
