Wall time,Step,Value
1657966376.4581327,2048,-2067.162109375
1657966399.5065281,4096,-2104.363525390625
1657966422.8746164,6144,-2002.5582275390625
1657966446.280483,8192,-1927.3865966796875
1657966469.5140767,10240,-1833.784423828125
1657966492.8127491,12288,-1749.728515625
1657966516.365367,14336,-1631.17578125
1657966539.9696953,16384,-1559.3084716796875
1657966563.8577914,18432,-1558.06884765625
1657966587.504581,20480,-1534.314697265625
1657966611.234785,22528,-1524.1728515625
1657966635.2954195,24576,-1474.979736328125
1657966659.0970442,26624,-1433.6741943359375
1657966682.773131,28672,-1412.03955078125
1657966706.5084777,30720,-1455.961181640625
1657966730.2871838,32768,-1460.9832763671875
1657966754.2690504,34816,-1482.7926025390625
1657966778.0654855,36864,-1470.9886474609375
1657966801.8881361,38912,-1441.77294921875
1657966825.669041,40960,-1363.1556396484375
1657966853.2694476,43008,-1343.5045166015625
1657966876.996966,45056,-1272.0904541015625
1657966900.471717,47104,-1196.25146484375
1657966924.2043903,49152,-1116.9925537109375
1657966947.8750906,51200,-1126.952880859375
1657966971.2693155,53248,-1033.0711669921875
1657966994.6936939,55296,-933.5750122070312
1657967018.7780755,57344,-805.2293701171875
1657967042.534028,59392,-654.192626953125
1657967066.3689106,61440,-505.6256103515625
1657967089.9222784,63488,-397.0339050292969
1657967113.4239156,65536,-332.5340881347656
1657967137.0241795,67584,-347.7217102050781
1657967160.7215652,69632,-333.18280029296875
1657967184.5147967,71680,-281.5364074707031
1657967208.075418,73728,-243.7239990234375
1657967231.75057,75776,-207.3968048095703
1657967255.5835912,77824,-137.33509826660156
1657967279.1891067,79872,-114.08619689941406
1657967302.779617,81920,-108.5967025756836
1657967326.328953,83968,-106.54209899902344
1657967353.7745624,86016,-134.13079833984375
1657967377.382468,88064,-153.38059997558594
1657967401.1065843,90112,-139.35169982910156
1657967424.5807936,92160,-122.68350219726562
1657967448.4921298,94208,-129.73829650878906
1657967472.0370839,96256,-95.11540222167969
1657967495.8112206,98304,-83.75640106201172
1657967519.5150573,100352,-78.11299896240234
1657967543.3772302,102400,-72.41459655761719
1657967567.0237186,104448,-48.249000549316406
1657967590.9945138,106496,-38.21979904174805
1657967614.6470323,108544,-57.29199981689453
1657967638.2526128,110592,-73.93939971923828
1657967661.873078,112640,-69.76139831542969
1657967685.6118844,114688,-67.3666000366211
1657967709.317526,116736,-41.660099029541016
1657967733.0719607,118784,-3.776400089263916
1657967756.75729,120832,44.19340133666992
1657967780.4173942,122880,48.9208984375
1657967804.1389484,124928,59.999000549316406
1657967827.9526966,126976,81.83650207519531
1657967855.2916806,129024,93.7510986328125
1657967878.9085114,131072,88.6229019165039
1657967902.4483676,133120,97.03739929199219
1657967925.8874304,135168,98.84040069580078
1657967949.4126048,137216,108.05509948730469
1657967973.1928992,139264,78.17310333251953
1657967996.8875184,141312,100.56179809570312
1657968020.5195286,143360,97.01280212402344
1657968044.540129,145408,108.71859741210938
1657968068.2053516,147456,102.20320129394531
1657968092.0012167,149504,150.2729034423828
1657968115.8963928,151552,159.6475067138672
1657968139.7238185,153600,184.3332061767578
1657968163.4033957,155648,176.50860595703125
1657968187.319232,157696,199.89309692382812
1657968211.2268372,159744,200.48109436035156
1657968234.8599272,161792,197.74240112304688
1657968258.7146592,163840,189.98179626464844
1657968282.292751,165888,207.04029846191406
1657968306.3990314,167936,204.10569763183594
1657968330.0643678,169984,214.13389587402344
1657968357.3800297,172032,235.3018035888672
1657968381.2136939,174080,232.9781036376953
1657968404.7305727,176128,213.056396484375
1657968428.3912754,178176,214.5570068359375
1657968451.8698807,180224,207.3325958251953
1657968475.7731893,182272,193.4073944091797
1657968499.6703577,184320,210.8197021484375
1657968523.2066112,186368,217.40269470214844
1657968546.8583498,188416,238.06109619140625
1657968570.5270302,190464,241.15150451660156
1657968594.1420026,192512,250.03599548339844
1657968617.722729,194560,238.56370544433594
1657968641.370004,196608,243.58099365234375
1657968665.2697635,198656,251.6365966796875
1657968688.9711018,200704,255.84320068359375
1657968712.837088,202752,246.5135040283203
1657968736.4880579,204800,234.7209014892578
1657968760.3016107,206848,244.5592041015625
1657968784.1112773,208896,238.3072052001953
1657968807.8168304,210944,234.17880249023438
1657968831.4331799,212992,235.90220642089844
1657968859.0493088,215040,246.45289611816406
1657968882.413271,217088,240.43460083007812
1657968905.8701808,219136,229.50030517578125
1657968929.554326,221184,243.71539306640625
1657968953.3293476,223232,248.8278045654297
1657968976.8928416,225280,248.6385040283203
1657969000.898648,227328,246.70599365234375
1657969024.6877108,229376,269.87799072265625
1657969048.3873055,231424,255.76699829101562
1657969071.9292107,233472,265.63970947265625
1657969095.790353,235520,268.8680114746094
1657969119.4328864,237568,259.8182067871094
1657969143.279286,239616,257.2348937988281
1657969166.8963923,241664,271.6236877441406
1657969190.54253,243712,263.335205078125
1657969214.3080122,245760,280.7168884277344
