Wall time,Step,Value
1657919699.5248647,2048,-2010.549560546875
1657919724.9622197,4096,-1958.0968017578125
1657919753.564144,6144,-1875.18408203125
1657919778.5932322,8192,-1799.8975830078125
1657919803.4264326,10240,-1765.701904296875
1657919831.626054,12288,-1690.884521484375
1657919857.3820198,14336,-1677.564208984375
1657919882.7201045,16384,-1649.3199462890625
1657919907.672224,18432,-1634.615478515625
1657919932.3680668,20480,-1602.0634765625
1657919957.278918,22528,-1583.959228515625
1657919982.126319,24576,-1546.228759765625
1657920007.1552324,26624,-1536.625732421875
1657920032.1931548,28672,-1546.279541015625
1657920057.063493,30720,-1511.614013671875
1657920082.293835,32768,-1478.84375
1657920107.649872,34816,-1416.3699951171875
1657920133.1046438,36864,-1388.0150146484375
1657920158.4018378,38912,-1330.7352294921875
1657920183.679086,40960,-1307.4427490234375
1657920212.9107351,43008,-1245.8741455078125
1657920238.456264,45056,-1228.200439453125
1657920263.830282,47104,-1197.77587890625
1657920289.3987198,49152,-1133.4715576171875
1657920314.862468,51200,-1064.9298095703125
1657920339.6071782,53248,-973.5430908203125
1657920364.4974287,55296,-888.4708862304688
1657920389.4635112,57344,-747.4915161132812
1657920414.3667903,59392,-731.0814819335938
1657920439.532338,61440,-798.8366088867188
1657920464.305907,63488,-861.95751953125
1657920489.8390882,65536,-897.4805908203125
1657920515.2050984,67584,-976.0341186523438
1657920540.2269747,69632,-896.5017700195312
1657920565.9581578,71680,-796.9705810546875
1657920591.1363993,73728,-692.8619995117188
1657920615.7142043,75776,-562.2490844726562
1657920640.224792,77824,-450.22711181640625
1657920665.3245597,79872,-382.4259033203125
1657920690.968824,81920,-311.160888671875
1657920715.206857,83968,-262.6539001464844
1657920743.5969667,86016,-221.83360290527344
1657920768.5798535,88064,-194.36819458007812
1657920792.4978719,90112,-167.90440368652344
1657920817.2641895,92160,-143.3656005859375
1657920841.5211732,94208,-150.61700439453125
1657920866.1810462,96256,-136.80799865722656
1657920890.4493115,98304,-118.6781005859375
1657920915.147121,100352,-104.01840209960938
1657920939.6046464,102400,-93.67449951171875
1657920963.4205706,104448,-34.17789840698242
1657920987.1445677,106496,-15.744099617004395
1657921010.840023,108544,-29.565200805664062
1657921034.6217384,110592,-17.265499114990234
1657921058.237941,112640,-4.316500186920166
1657921082.1141074,114688,-2.620300054550171
1657921105.804456,116736,23.186100006103516
1657921129.469991,118784,63.011199951171875
1657921153.122661,120832,83.26909637451172
1657921176.964413,122880,86.94650268554688
1657921200.780059,124928,99.63200378417969
1657921224.6221511,126976,98.86519622802734
1657921251.9369135,129024,95.0374984741211
1657921275.556507,131072,89.75990295410156
1657921299.1766331,133120,110.3582992553711
1657921322.9472878,135168,114.15149688720703
1657921346.4876733,137216,127.54319763183594
1657921370.0895824,139264,144.7626953125
1657921393.8984761,141312,136.41160583496094
1657921418.011988,143360,136.04859924316406
1657921441.5809548,145408,141.86399841308594
1657921465.264054,147456,154.4595947265625
1657921488.990124,149504,169.5937957763672
1657921512.6352212,151552,187.43209838867188
1657921536.2146304,153600,199.6815948486328
1657921559.7534873,155648,195.7371063232422
1657921583.840644,157696,203.98719787597656
1657921607.3851614,159744,199.19659423828125
1657921631.2392492,161792,204.42979431152344
1657921654.9003108,163840,212.58140563964844
1657921678.5598629,165888,221.4582977294922
1657921702.5853355,167936,229.32130432128906
1657921726.2478924,169984,244.6593017578125
1657921753.611515,172032,233.99859619140625
1657921777.3322482,174080,226.8668975830078
1657921801.0516672,176128,227.3218994140625
1657921824.5187416,178176,210.41690063476562
1657921848.4392602,180224,184.1405029296875
1657921872.3261554,182272,188.8542938232422
1657921896.202353,184320,214.67030334472656
1657921919.7701578,186368,206.6031036376953
1657921943.5228486,188416,214.6345977783203
1657921967.1225963,190464,225.252197265625
1657921990.9522054,192512,242.63589477539062
1657922014.5875678,194560,222.43350219726562
1657922038.250866,196608,217.64059448242188
1657922061.9227583,198656,223.6833953857422
1657922085.6332319,200704,225.39849853515625
1657922109.2667222,202752,238.51710510253906
1657922133.067737,204800,234.00120544433594
1657922156.9504247,206848,240.7216033935547
1657922180.6105661,208896,235.40679931640625
1657922204.3598166,210944,239.13600158691406
1657922227.858495,212992,241.48609924316406
1657922255.1299908,215040,248.30140686035156
1657922278.5377781,217088,257.0054016113281
1657922302.2233412,219136,253.68629455566406
1657922325.710382,221184,248.2637939453125
1657922349.6163323,223232,241.9217987060547
1657922373.3609207,225280,246.7321014404297
1657922397.3199236,227328,258.8370056152344
1657922421.2807608,229376,263.8185119628906
1657922445.2016664,231424,271.3450927734375
1657922468.9718032,233472,268.5704040527344
1657922492.5031438,235520,279.0751953125
1657922516.0921845,237568,282.8493957519531
1657922539.866459,239616,285.6899108886719
1657922563.448249,241664,289.2087097167969
1657922587.0838878,243712,302.7987976074219
1657922610.8191807,245760,290.514404296875
1657922634.419891,247808,276.7904052734375
1657922658.2934113,249856,267.2774963378906
1657922681.9225967,251904,267.5414123535156
1657922705.4955401,253952,264.01019287109375
1657922732.7754214,256000,265.6636047363281
1657922756.426666,258048,269.6337890625
1657922779.9824514,260096,283.7886962890625
1657922803.4197924,262144,290.53961181640625
1657922827.0320897,264192,290.56658935546875
1657922850.4427574,266240,300.96649169921875
1657922874.0415,268288,304.79119873046875
1657922897.958397,270336,306.4999084472656
1657922921.47118,272384,310.2148132324219
1657922945.285499,274432,312.3630065917969
1657922968.9520175,276480,313.3280944824219
1657922992.6534836,278528,281.2677001953125
1657923016.3409019,280576,276.0609130859375
1657923040.0592842,282624,273.7695007324219
1657923063.6444213,284672,265.6962890625
1657923087.3739974,286720,265.95709228515625
1657923110.950045,288768,292.9833984375
1657923134.7105079,290816,298.025390625
1657923158.2863286,292864,302.0967102050781
1657923181.8642173,294912,316.1651916503906
1657923205.895933,296960,323.2738952636719
1657923233.0871773,299008,317.5226135253906
1657923256.7341397,301056,308.8186950683594
1657923280.161489,303104,312.6676940917969
1657923303.8054047,305152,313.5459899902344
1657923327.431521,307200,316.8511962890625
1657923350.9242845,309248,311.76611328125
1657923374.6135166,311296,320.8638916015625
1657923398.627147,313344,315.6228942871094
1657923422.486045,315392,315.62890625
1657923446.1744194,317440,316.1495056152344
1657923469.9113297,319488,326.33648681640625
1657923493.7234998,321536,329.7478942871094
1657923517.2341683,323584,330.09368896484375
1657923540.708307,325632,313.8976135253906
1657923564.5041173,327680,309.40869140625
1657923588.1165438,329728,318.0611877441406
1657923611.9124012,331776,310.1394958496094
1657923635.4689426,333824,315.5963134765625
1657923659.2551258,335872,324.2139892578125
1657923682.9824936,337920,321.92999267578125
1657923706.5384607,339968,316.3075866699219
1657923733.7448418,342016,323.8594055175781
1657923757.3156605,344064,320.8891906738281
1657923780.6792755,346112,324.900390625
1657923804.445568,348160,308.7401123046875
1657923827.921058,350208,289.7511901855469
1657923851.236449,352256,290.66558837890625
1657923874.884948,354304,273.302490234375
1657923898.8151183,356352,273.06060791015625
1657923922.5315428,358400,297.72918701171875
1657923946.1150925,360448,325.8591003417969
1657923969.8865032,362496,311.66119384765625
1657923993.6761622,364544,332.0982971191406
1657924017.261011,366592,328.6391906738281
1657924041.057461,368640,306.70709228515625
1657924064.6509147,370688,297.5545959472656
1657924088.276049,372736,313.0823059082031
1657924111.8894043,374784,309.85369873046875
1657924135.841755,376832,301.5928039550781
1657924159.4145696,378880,324.4840087890625
1657924182.9526687,380928,325.8996887207031
1657924206.6036303,382976,311.5028076171875
1657924234.0329974,385024,314.9486999511719
1657924257.6476676,387072,332.9078063964844
1657924281.1653404,389120,320.2413024902344
1657924304.7067986,391168,321.1864929199219
1657924328.2670944,393216,326.6763916015625
1657924351.7293026,395264,330.0159912109375
1657924375.3966491,397312,322.00518798828125
1657924399.311844,399360,322.6221008300781
1657924422.9419806,401408,334.58990478515625
1657924446.5181563,403456,331.369384765625
1657924470.1344116,405504,318.9233093261719
1657924493.6125069,407552,340.31500244140625
1657924517.344743,409600,329.1567077636719
1657924540.9376822,411648,327.2005920410156
1657924564.705941,413696,334.80450439453125
1657924588.3437152,415744,324.1979064941406
1657924611.9284885,417792,315.7705993652344
1657924635.6870265,419840,314.0495910644531
1657924659.4190493,421888,310.3367919921875
1657924683.0220664,423936,310.6527099609375
1657924706.8046312,425984,333.32379150390625
1657924733.990247,428032,331.6474914550781
1657924757.7109644,430080,332.3688049316406
1657924781.0995624,432128,323.58380126953125
1657924804.632025,434176,332.7156066894531
1657924828.1794553,436224,316.3837890625
1657924851.6588001,438272,321.2101135253906
1657924875.512421,440320,326.9320983886719
1657924899.328578,442368,339.2471008300781
1657924923.089867,444416,334.49688720703125
1657924946.7297914,446464,355.82659912109375
1657924970.4664617,448512,345.8681945800781
1657924994.050106,450560,334.67388916015625
1657925017.6821609,452608,334.1361083984375
1657925041.2479134,454656,329.1889953613281
1657925064.8915296,456704,329.82769775390625
1657925088.4437988,458752,347.1238098144531
1657925111.9832878,460800,350.5639953613281
1657925135.6825194,462848,351.5898132324219
1657925159.3842902,464896,354.2463073730469
1657925183.021926,466944,352.3656005859375
1657925206.7367756,468992,355.0918884277344
1657925233.9925852,471040,359.68218994140625
1657925257.619081,473088,362.930908203125
1657925281.063164,475136,363.9303894042969
1657925304.6407344,477184,371.95001220703125
1657925328.1416702,479232,351.30511474609375
1657925351.7009132,481280,345.9298095703125
1657925375.5557766,483328,313.18328857421875
1657925399.3231854,485376,302.96539306640625
1657925422.8094447,487424,296.2961120605469
1657925446.5770483,489472,310.7507019042969
1657925470.0913959,491520,310.4049072265625
1657925493.736036,493568,334.3124084472656
1657925517.3168535,495616,350.6076965332031
1657925541.0875185,497664,339.12469482421875
1657925564.7122285,499712,341.7997131347656
1657925588.4275658,501760,350.7716979980469
1657925612.0106661,503808,355.12939453125
1657925635.7690783,505856,343.5078125
1657925659.4077091,507904,353.965087890625
1657925683.0261765,509952,353.80810546875
1657925710.3985891,512000,357.114013671875
1657925733.9872243,514048,355.8511962890625
1657925757.317801,516096,360.2522888183594
1657925780.9167309,518144,359.9518127441406
1657925804.4705887,520192,358.4814147949219
1657925827.9272027,522240,354.4067077636719
1657925851.6456833,524288,342.3705139160156
1657925875.4343748,526336,344.8577880859375
1657925899.162952,528384,342.252685546875
1657925922.7417908,530432,350.9295959472656
1657925946.4597206,532480,360.9908142089844
1657925970.3044703,534528,375.80059814453125
1657925993.8882148,536576,381.3341064453125
1657926017.4356608,538624,362.2591857910156
1657926041.057337,540672,359.7524108886719
1657926064.6907837,542720,356.95159912109375
1657926088.2300725,544768,345.4525146484375
1657926111.7428403,546816,336.74139404296875
1657926135.486673,548864,352.1571044921875
1657926159.0876558,550912,348.25048828125
1657926182.732572,552960,347.8099060058594
1657926210.0241349,555008,347.43450927734375
1657926233.593818,557056,346.489990234375
1657926256.9827087,559104,340.9359130859375
1657926280.5675602,561152,343.3450927734375
1657926304.0195277,563200,351.9097900390625
1657926327.6930375,565248,351.2401123046875
1657926351.492875,567296,359.0686950683594
1657926374.9370298,569344,371.7362060546875
1657926398.5065403,571392,355.98748779296875
1657926422.104631,573440,357.6466979980469
1657926445.7383516,575488,358.2250061035156
1657926469.3288696,577536,346.7192077636719
1657926492.8757775,579584,328.44049072265625
1657926516.5948932,581632,335.28271484375
1657926540.152364,583680,331.9609069824219
1657926563.818922,585728,337.5741882324219
1657926587.4724858,587776,330.3341979980469
1657926611.0754645,589824,341.2926025390625
1657926634.722286,591872,347.6827087402344
1657926658.5464966,593920,351.1654052734375
1657926682.1433065,595968,359.9627990722656
1657926709.2515526,598016,360.8965148925781
