Wall time,Step,Value
1658106517.7020068,2048,-2050.51904296875
1658106541.1914365,4096,-2057.684326171875
1658106564.7418308,6144,-2082.434326171875
1658106588.5450463,8192,-1985.0042724609375
1658106611.9657295,10240,-1984.780029296875
1658106635.296149,12288,-1898.030517578125
1658106658.7304645,14336,-1839.9422607421875
1658106682.8551383,16384,-1771.1727294921875
1658106706.6730514,18432,-1738.525390625
1658106730.515182,20480,-1677.0447998046875
1658106754.458764,22528,-1698.0345458984375
1658106778.3059142,24576,-1671.3233642578125
1658106802.2295868,26624,-1702.3572998046875
1658106826.315062,28672,-1710.6119384765625
1658106850.3110697,30720,-1682.372802734375
1658106874.2546122,32768,-1650.9410400390625
1658106898.3119872,34816,-1601.818603515625
1658106922.2099385,36864,-1560.2491455078125
1658106946.0469239,38912,-1564.023193359375
1658106969.9697182,40960,-1550.7147216796875
1658106997.6011066,43008,-1539.3765869140625
1658107021.5168717,45056,-1511.9075927734375
1658107045.2297356,47104,-1484.849609375
1658107069.112434,49152,-1427.71337890625
1658107092.972062,51200,-1381.2972412109375
1658107116.7716496,53248,-1361.9150390625
1658107140.6132178,55296,-1291.8575439453125
1658107164.6688058,57344,-1262.5745849609375
1658107188.8211,59392,-1279.5262451171875
1658107212.7194035,61440,-1260.8348388671875
1658107236.63964,63488,-1217.0906982421875
1658107260.5170684,65536,-1215.681884765625
1658107284.3820403,67584,-1220.159912109375
1658107308.264377,69632,-1140.6068115234375
1658107332.0535553,71680,-1099.9488525390625
1658107355.9479053,73728,-1051.5491943359375
1658107379.9107716,75776,-980.898193359375
1658107403.6945472,77824,-917.494384765625
1658107427.7073147,79872,-910.1796264648438
1658107451.6422203,81920,-897.3414916992188
1658107475.6711702,83968,-883.3065795898438
1658107503.4533257,86016,-893.4249267578125
1658107527.1880658,88064,-844.4417114257812
1658107551.006429,90112,-804.2280883789062
1658107574.8084874,92160,-810.5783081054688
1658107598.7506502,94208,-822.2816772460938
1658107622.7551296,96256,-776.602783203125
1658107646.561335,98304,-818.0836181640625
1658107670.421788,100352,-861.55419921875
1658107694.4814405,102400,-886.9735107421875
1658107718.2609508,104448,-902.0963745117188
1658107742.0524297,106496,-903.3640747070312
1658107766.0420322,108544,-869.472900390625
1658107790.0386982,110592,-801.398681640625
1658107813.8981497,112640,-736.0587158203125
1658107837.7935739,114688,-680.01220703125
1658107861.7112029,116736,-691.9860229492188
1658107885.5866654,118784,-665.7501220703125
1658107909.5563066,120832,-675.4326171875
1658107933.4719462,122880,-623.400390625
1658107957.3284717,124928,-592.3510131835938
1658107981.141908,126976,-551.5946044921875
1658108008.72727,129024,-516.8311767578125
1658108032.556582,131072,-488.96270751953125
1658108056.1942346,133120,-500.4894104003906
1658108079.9809344,135168,-483.9244079589844
1658108103.8325582,137216,-461.1514892578125
1658108127.5883615,139264,-458.82879638671875
1658108151.666768,141312,-483.6777038574219
1658108175.5287378,143360,-462.13531494140625
1658108199.4335642,145408,-458.4104919433594
1658108223.2147505,147456,-499.4081115722656
1658108247.1519494,149504,-470.77569580078125
1658108270.9477918,151552,-439.08551025390625
1658108294.9535446,153600,-412.40570068359375
1658108318.638043,155648,-363.89739990234375
